"","key","f_alta","genero","edad","sucursal","div","num_ventas","sueldo_prom","antigüedad","num_trabajos_previos","edo_civil","experiencia","escolaridad","salario_diario_ant","num_dias","rotacion","dependientes","incremento","antiguedad","grupo_edad","grupo_sueldo"
"3115",17081,"26-Oct-15",1,39,"COSTA DEL SOL",2,5,347.8279,16,2,2,2,2,13528,80,0,3,0.0257117,16,2,1
"3116",17082,"02-Nov-15",1,28,"HAMBURGO",2,18,21174.367,8,1,2,1,1,6049.6001,535,1,NA,3.500127,8,2,3
"3117",17083,"02-Nov-15",1,45,"MERIDA MONTEJO",2,21,13437.509,23,9,1,2,2,304,297,1,1,44.20233,23,2,3
"3118",17084,"02-Nov-15",1,35,"MONTERREY VOLCAN",1,9,4496.757,11,2,1,2,1,516.79999,119,0,1,8.701156,11,2,2
"3119",17085,"02-Nov-15",0,30,"OLIMPO",2,4,1462.8276,10,3,1,1,2,6171.2002,42,0,1,0.237041,10,2,1
"3120",17086,"02-Nov-15",0,27,"EJERCITO",2,8,5718.9057,5,1,2,1,1,4468.7998,179,0,NA,1.279741,5,1,2
"3121",17087,"02-Nov-15",1,29,"MONTERREY SANTA LUCIA",1,21,8067.911,8,2,2,2,2,3708.8,535,1,NA,2.175343,8,2,2
"3122",17088,"02-Nov-15",0,25,"CHIHUAHUA PARRAL",1,14,8276.3535,1,0,2,2,2,11096,176,0,3,0.7458862,1,1,2
"3123",17089,"02-Nov-15",1,28,"MONTERREY LAS TORRES",1,12,4766.2653,5,1,2,2,2,4286.3999,238,1,1,1.111951,5,2,2
"3124",17090,"02-Nov-15",1,24,"CHIHUAHUA PARRAL",1,1,283.31345,2,1,2,2,1,1398.4,72,0,3,0.2025983,2,1,1
"3125",17091,"02-Nov-15",1,25,"CHIHUAHUA",1,19,9521.7574,9,2,2,2,1,13923.2,535,1,NA,0.6838771,9,1,2
"3126",17092,"02-Nov-15",0,27,"ARAGON",2,2,312.57,9,2,2,1,1,91.199997,92,0,NA,3.427303,9,1,1
"3127",17093,"02-Nov-15",0,30,"CAMPECHE",2,13,8928.2495,4,1,2,1,1,8998.4004,235,1,3,0.9922041,4,2,2
"3128",17094,"02-Nov-15",0,24,"MONTERREY MITRAS",1,13,6791.646,2,0,2,2,2,3921.6001,203,1,NA,1.731856,2,1,2
"3129",17095,"02-Nov-15",1,31,"SALTILLO MONTERREAL",1,20,5044.3797,12,6,2,2,1,4012.8,535,1,NA,1.257072,12,2,2
"3130",17096,"02-Nov-15",1,41,"CD. JUAREZ ATLANTIS",1,14,8029.7462,22,9,2,2,2,668.79999,116,0,3,12.0062,22,2,2
"3131",17097,"02-Nov-15",0,40,"CONDESA",2,7,4667.7954,15,3,1,1,1,6414.3999,109,0,1,0.7277057,15,2,2
"3132",17098,"02-Nov-15",0,52,"CHIHUAHUA PARRAL",1,4,861.44292,34,7,2,2,2,8694.4004,108,0,1,0.0990802,34,3,1
"3133",17099,"02-Nov-15",0,52,"CHIHUAHUA PARRAL",1,4,861.44292,34,8,2,2,2,1550.4,108,0,1,0.5556262,34,3,1
"3134",17100,"02-Nov-15",1,33,"MONTERREY TECNOLOGICO",1,16,7985.2883,10,3,1,2,1,13923.2,298,1,1,0.5735239,10,2,2
"3135",17101,"02-Nov-15",0,26,"MONTERREY SAN PEDRO",1,12,6058.6068,9,2,2,2,1,18179.199,212,1,NA,0.3332714,9,1,2
"3136",17102,"02-Nov-15",0,41,"MARINA NACIONAL",2,21,12674.338,15,3,1,1,1,6049.6001,535,1,1,2.09507,15,2,3
"3137",17103,"02-Nov-15",1,29,"MARINA NACIONAL",2,16,4677.2975,12,2,2,1,2,8390.4004,535,1,NA,0.5574582,12,2,2
"3138",17104,"02-Nov-15",1,32,"CD. JUAREZ BARRANCAS",1,16,11557.963,17,3,2,2,2,7995.2002,161,0,NA,1.445613,17,2,3
"3139",17105,"02-Nov-15",0,41,"TULUM",2,18,7005.3188,23,4,1,2,2,17419.199,305,1,1,0.4021608,23,2,2
"3140",17106,"02-Nov-15",0,35,"CHIHUAHUA PARRAL",1,10,3018.3009,20,7,1,2,1,7904,115,0,1,0.3818701,20,2,2
"3141",17107,"02-Nov-15",0,42,"CUERNAVACA",2,20,10912.517,21,3,2,1,1,7356.7998,304,1,1,1.483324,21,2,3
"3142",17108,"02-Nov-15",0,38,"OLIMPO",2,16,12154.222,20,5,1,1,2,2523.2,535,1,1,4.816987,20,2,3
"3143",17109,"02-Nov-15",1,37,"GUADALAJARA CENTRO",1,1,147.03293,9,2,1,2,2,33044.801,56,0,1,0.0044495,9,2,1
"3144",17110,"02-Nov-15",0,31,"CD. JUAREZ ATLANTIS",1,6,1758.5188,15,4,2,2,2,1702.4,77,0,1,1.032964,15,2,1
"3145",17111,"02-Nov-15",1,24,"REYNOSA FRONTERA",1,12,9540.6366,4,1,2,2,1,6171.2002,175,0,1,1.545994,4,1,2
"3146",17112,"02-Nov-15",1,30,"MONTE ALBAN",2,4,4709.6797,9,2,2,2,2,11339.2,67,0,3,0.415345,9,2,2
"3147",17113,"02-Nov-15",0,25,"JUAREZ PASO DEL NORTE",1,1,91.89558,6,1,1,2,1,5411.2002,52,0,1,0.0169825,6,1,1
"3148",17114,"02-Nov-15",1,27,"MONCLOVA",1,14,16074.475,7,1,2,2,2,1124.8,228,1,NA,14.29096,7,1,3
"3149",17115,"02-Nov-15",1,27,"BARRANCA",2,6,2157.3581,5,2,1,1,1,3982.3999,84,0,1,0.5417231,5,1,2
"3150",17116,"02-Nov-15",1,37,"CD. JUAREZ ATLANTIS",1,19,5372.0781,24,8,1,2,1,4012.8,175,0,1,1.338736,24,2,2
"3151",17117,"02-Nov-15",1,46,"GUADALAJARA PATRIA",1,2,2472.6788,30,5,1,2,2,11126.4,50,0,1,0.2222353,30,2,2
"3152",17118,"02-Nov-15",1,46,"GUADALAJARA PATRIA",1,2,2472.6788,30,6,1,2,2,7417.6001,50,0,1,0.3333529,30,2,2
"3153",17119,"02-Nov-15",0,25,"TORREON COMARCA",1,3,453.35153,3,0,2,2,2,15291.2,92,0,3,0.0296479,3,1,1
"3154",17120,"02-Nov-15",1,38,"GUADALAJARA AJIJIC",1,15,5193.6631,15,4,1,2,2,9788.7998,535,1,1,0.530572,15,2,2
"3155",17121,"02-Nov-15",0,25,"MONTE ALBAN",2,2,459.60293,2,0,2,2,2,9576,73,0,3,0.0479953,2,1,1
"3156",17122,"02-Nov-15",0,35,"SAN JERONIMO",2,18,11286.028,11,2,2,1,2,11552,535,1,NA,0.976976,11,2,3
"3157",17123,"02-Nov-15",1,49,"MONTERREY SAN NICOLAS",1,10,7032.4499,29,14,1,2,1,2128,141,0,2,3.304723,29,3,2
"3158",17124,"02-Nov-15",1,29,"VIADUCTO",2,18,17160.718,12,2,2,1,1,60.799999,297,1,NA,282.2487,12,2,3
"3159",17125,"02-Nov-15",1,30,"ALTAVISTA",2,4,406.59106,12,2,2,1,1,7174.3999,72,0,NA,0.0566725,12,2,1
"3160",17126,"02-Nov-15",1,30,"ALTAVISTA",2,4,406.59106,12,3,2,1,1,8268.7998,72,0,NA,0.0491717,12,2,1
"3161",17127,"02-Nov-15",0,29,"SATELITE",2,5,4514.1359,1,0,1,1,2,2857.6001,87,0,2,1.579695,1,2,2
"3162",17128,"02-Nov-15",0,37,"ARANDAS",1,5,1699.6306,22,5,1,2,1,9332.7998,67,0,1,0.1821137,22,2,1
"3163",17129,"02-Nov-15",1,39,"NICOLAS BRAVO",2,7,5259.3028,NA,NA,1,1,2,NA,70,0,1,NA,NA,2,2
"3164",17130,"02-Nov-15",1,28,"CRACOVIA",2,1,753.91884,4,1,2,1,2,10396.8,63,0,NA,0.0725145,4,2,1
"3165",17131,"02-Nov-15",1,33,"CRACOVIA",2,2,2605.0834,8,2,2,1,1,10001.6,70,0,1,0.2604667,8,2,2
"3166",17132,"02-Nov-15",1,35,"ALTAVISTA",2,3,2455.5499,3,1,1,1,2,395.20001,77,0,1,6.213436,3,2,2
"3167",17133,"02-Nov-15",1,25,"CAMPECHE",2,5,2682.8508,6,3,2,2,1,5897.6001,142,0,3,0.4549055,6,1,2
"3168",17134,"02-Nov-15",1,26,"GUADALAJARA TONALA",1,4,870.69499,10,2,2,1,2,6414.3999,106,0,NA,0.1357407,10,1,1
"3169",17135,"09-Nov-15",0,29,"CHIHUAHUA PARRAL",1,5,737.54017,8,1,1,2,2,4681.6001,92,0,1,0.1575402,8,2,1
"3170",17136,"09-Nov-15",1,27,"COUNTRY CLUB",1,1,753.91884,7,1,2,2,2,13953.6,22,0,3,0.0540304,7,1,1
"3171",17137,"09-Nov-15",0,31,"VALLE DORADO",2,21,10475.846,12,3,2,1,2,9758.4004,199,1,NA,1.073521,12,2,3
"3172",17138,"09-Nov-15",0,30,"SEVILLA",2,1,125.028,9,1,2,1,1,8512,51,0,NA,0.0146884,9,2,1
"3173",17139,"09-Nov-15",1,43,"ALTAVISTA",2,3,1437.822,25,5,1,1,1,3921.6001,63,0,2,0.3666417,25,2,1
"3174",17140,"09-Nov-15",0,39,"CD. JUAREZ ATLANTIS",1,5,2763.1188,24,5,2,2,2,9454.4004,79,0,3,0.2922574,24,2,2
"3175",17141,"09-Nov-15",1,38,"CD. OBREGON",1,7,3014.05,18,9,1,2,2,9880,147,0,1,0.3050658,18,2,2
"3176",17142,"09-Nov-15",0,30,"PUEBLA LA NORIA",2,4,950.2128,10,4,1,2,1,9393.5996,94,0,1,0.1011553,10,2,1
"3177",17143,"09-Nov-15",1,23,"JUAREZ PASO DEL NORTE",1,4,1266.1586,5,1,2,2,1,6627.2002,87,0,3,0.1910548,5,1,1
"3178",17144,"09-Nov-15",0,31,NA,2,5,2308.8921,10,2,2,1,2,395.20001,71,0,NA,5.842338,10,2,2
"3179",17145,"09-Nov-15",1,29,"PUEBLA LA NORIA",2,17,5286.0588,11,3,1,2,1,11248,430,1,1,0.4699554,11,2,2
"3180",17146,"09-Nov-15",1,28,"CAMPECHE",2,11,2779.3724,3,1,2,2,2,11916.8,151,0,3,0.2332314,3,2,2
"3181",17147,"09-Nov-15",1,30,"CD. JUAREZ BARRANCAS",1,9,4633.6627,12,2,1,1,2,1611.2,134,0,1,2.875908,12,2,2
"3182",17148,"09-Nov-15",1,30,"CD. JUAREZ BARRANCAS",1,9,4633.6627,12,5,1,1,2,4225.6001,134,0,1,1.096569,12,2,2
"3183",17149,"09-Nov-15",0,27,"CD. JUAREZ ATLANTIS",1,1,1470.3293,11,5,1,2,2,1337.6,22,0,1,1.099229,11,1,1
"3184",17150,"09-Nov-15",1,28,"EL SALTO",1,16,9153.675,2,1,2,2,2,5198.3999,528,1,3,1.760864,2,2,2
"3185",17151,"09-Nov-15",1,39,"PUEBLA LA NORIA",2,1,128.65381,21,4,1,2,1,23772.801,106,0,1,0.0054118,21,2,1
"3186",17152,"09-Nov-15",0,40,"CELAYA",1,12,3695.0775,24,11,1,2,1,7873.6001,200,1,1,0.4692996,24,2,2
"3187",17153,"09-Nov-15",1,50,"PUERTO",2,20,7174.2317,32,12,1,1,1,6718.3999,443,1,1,1.067848,32,3,2
"3188",17154,"09-Nov-15",0,27,"SEVILLA",2,7,3766.2184,9,2,2,1,2,8451.2002,140,0,NA,0.445643,9,1,2
"3189",17155,"09-Nov-15",0,31,"ZACATECAS",1,1,143.03203,9,2,2,2,1,3100.8,39,0,1,0.0461275,9,2,1
"3190",17156,"09-Nov-15",1,49,"VIADUCTO",2,13,5933.7039,24,6,1,1,2,4529.6001,275,1,1,1.309984,24,3,2
"3191",17157,"09-Nov-15",0,31,"CD. OBREGON",1,14,6386.4511,6,1,2,2,1,851.20001,528,1,3,7.50288,6,2,2
"3192",17158,"09-Nov-15",0,30,"FRAY SERVANDO",2,1,418.8438,13,3,2,1,1,10275.2,30,0,NA,0.0407626,13,2,1
"3193",17159,"09-Nov-15",0,27,NA,2,1,62.514,6,1,2,1,2,5806.3999,85,0,NA,0.0107664,6,1,1
"3194",17160,"09-Nov-15",0,29,"ILIADA METRO NORTE",2,3,1603.6091,12,4,2,1,2,5107.2002,85,0,NA,0.3139899,12,2,1
"3195",17161,"09-Nov-15",1,29,"PUERTO",2,3,1617.2372,7,3,2,1,1,3891.2,77,0,NA,0.415614,7,2,1
"3196",17162,"09-Nov-15",1,30,"MEXICALI IMPERIAL",1,4,701.032,15,2,1,2,1,4286.3999,45,0,1,0.163548,15,2,1
"3197",17163,"09-Nov-15",1,30,"SEVILLA",2,14,6902.0457,11,2,1,1,2,4924.7998,170,0,1,1.401488,11,2,2
"3198",17164,"09-Nov-15",0,33,"CUAUTITLAN",2,20,12427.783,17,8,1,1,1,7964.7998,528,1,1,1.560338,17,2,3
"3199",17165,"09-Nov-15",1,41,"VIADUCTO",2,9,1989.6956,24,3,1,1,2,31950.4,44,0,1,0.0622745,24,2,1
"3200",17166,"09-Nov-15",0,44,"POLANCO",2,5,5012.9977,23,4,2,1,1,5988.7998,78,0,1,0.8370622,23,2,2
"3201",17167,"09-Nov-15",1,28,NA,2,11,6862.0368,9,3,2,1,2,8603.2002,234,1,NA,0.7976145,9,2,2
"3202",17168,"09-Nov-15",1,56,"HERMOSILLO",1,6,8676.9432,39,10,2,2,1,3222.3999,85,0,3,2.692696,39,3,2
"3203",17169,"09-Nov-15",0,27,"MEXICALI IMPERIAL",1,3,1465.9533,10,2,2,1,2,790.40002,58,0,3,1.854698,10,1,1
"3204",17170,"09-Nov-15",0,33,"PACHUCA",2,1,406.341,7,2,1,1,2,6475.2002,63,0,1,0.0627534,7,2,1
"3205",17171,"09-Nov-15",0,33,"PACHUCA",2,1,406.341,7,1,1,1,2,2371.2,63,0,1,0.1713651,7,2,1
"3206",17172,"09-Nov-15",1,47,"MONTERREY CUMBRES",1,2,1642.4928,26,4,1,2,1,486.39999,63,0,1,3.376836,26,2,1
"3207",17173,"09-Nov-15",1,47,"MONTERREY CUMBRES",1,2,1642.4928,26,4,1,2,1,2310.3999,63,0,1,0.7109128,26,2,1
"3208",17174,"09-Nov-15",1,28,"CHOLULA",2,1,37.5084,2,0,2,2,1,4195.2002,45,0,NA,0.0089408,2,2,1
"3209",17175,"09-Nov-15",0,35,"CHAPALA",1,2,1277.161,21,10,1,2,2,14713.6,59,0,1,0.0868014,21,2,1
"3210",17176,"09-Nov-15",1,31,"VALLE DORADO",2,5,1819.4075,6,3,1,1,2,608,44,0,1,2.992446,6,2,1
"3211",17177,"09-Nov-15",0,31,"PACHUCA",2,5,2162.9844,7,2,2,1,2,3161.6001,74,0,NA,0.6841423,7,2,2
"3212",17178,"09-Nov-15",1,31,"QUERETARO ARCOS",1,11,4813.3279,13,2,2,2,1,6870.3999,105,0,NA,0.7005892,13,2,2
"3213",17179,"09-Nov-15",0,22,"CHAPALA",1,7,4143.5529,6,1,2,2,1,0,92,0,3,NA,6,1,2
"3214",17180,"09-Nov-15",1,31,"LAS AGUILAS",2,2,633.39185,10,1,1,1,1,8755.2002,43,0,1,0.0723446,10,2,1
"3215",17181,"09-Nov-15",1,28,"JUAREZ PASO DEL NORTE",1,5,1775.6477,11,2,2,1,1,12220.8,91,0,3,0.1452972,11,2,1
"3216",17182,"09-Nov-15",1,25,"DURANGO",1,1,178.79004,7,1,2,2,1,4043.2,52,0,3,0.0442199,7,1,1
"3217",17183,"09-Nov-15",1,29,"LEON",1,13,5364.8265,13,5,2,2,1,4803.2002,528,1,3,1.116928,13,2,2
"3218",17184,"09-Nov-15",0,38,"CHIHUAHUA",1,15,7665.8418,23,8,2,1,2,1945.6,205,1,NA,3.940091,23,2,2
"3219",17185,"09-Nov-15",0,34,"ZACATECAS",1,22,5605.6304,15,2,2,2,1,1033.6,528,1,1,5.423404,15,2,2
"3220",17186,"09-Nov-15",0,49,"QUERETARO",1,4,1081.4922,28,6,1,2,1,3404.8,92,0,1,0.3176375,28,3,1
"3221",17187,"09-Nov-15",0,26,"CD. JUAREZ ATLANTIS",1,3,840.18816,6,1,1,2,2,1763.2,70,0,1,0.4765133,6,1,1
"3222",17188,"09-Nov-15",0,30,"PUEBLA LA NORIA",2,1,35.758008,7,3,2,2,2,881.59998,94,0,1,0.0405604,7,2,1
"3223",17189,"17-Nov-15",1,39,"TORREON COMARCA",1,13,5795.1728,18,8,1,2,2,638.40002,164,0,1,9.077651,18,2,2
"3224",17190,"17-Nov-15",1,28,"GRIJALVA",2,17,9158.0509,10,3,2,2,1,3131.2,220,1,3,2.924774,10,2,2
"3225",17191,"17-Nov-15",1,22,"TORREON COMARCA",1,2,346.20253,1,0,2,1,2,14500.8,69,0,3,0.0238747,1,1,1
"3226",17192,"17-Nov-15",1,32,"MERIDA",2,13,2478.055,12,2,1,2,2,9728,182,1,1,0.2547343,12,2,2
"3227",17193,"17-Nov-15",1,27,"JUAREZ CHAMIZAL",1,3,1016.6027,11,2,1,2,2,10974.4,58,0,1,0.092634,11,1,1
"3228",17194,"17-Nov-15",0,26,"TORREON COMARCA",1,5,2368.2804,4,2,1,1,2,486.39999,100,0,1,4.868998,4,1,2
"3229",17195,"17-Nov-15",0,31,"FRAY SERVANDO",2,18,11945.675,13,6,2,1,1,12220.8,321,1,NA,0.9774872,13,2,3
"3230",17196,"17-Nov-15",1,31,"VALLE DORADO",2,4,3423.2666,14,2,1,1,2,15291.2,59,0,1,0.2238717,14,2,2
"3231",17197,"17-Nov-15",1,31,"XOLA",2,20,15050.621,11,2,1,1,1,5350.3999,520,1,1,2.81299,11,2,3
"3232",17198,"17-Nov-15",1,29,"CD. JUAREZ BARRANCAS",1,2,3510.1611,12,4,1,2,1,10944,72,0,1,0.3207384,12,2,2
"3233",17199,"17-Nov-15",1,38,"MONTERREY SANTA LUCIA",1,14,5247.6752,18,7,1,2,1,4316.7998,164,0,1,1.21564,18,2,2
"3234",17200,"17-Nov-15",1,48,"METRO CENTRO",2,3,459.37371,27,5,1,1,1,26174.4,65,0,1,0.0175505,27,3,1
"3235",17201,"17-Nov-15",1,26,"MONTERREY VOLCAN",1,15,18555.531,10,4,2,2,2,12585.6,241,1,3,1.474346,10,1,3
"3236",17202,"17-Nov-15",1,29,"TUXTLA GUTIERREZ",2,6,3102.8199,10,1,2,2,2,3435.2,127,0,3,0.9032429,10,2,2
"3237",17203,"17-Nov-15",0,28,"SAN MARCOS",1,16,8076.0586,9,2,2,2,1,6718.3999,520,1,NA,1.202081,9,2,2
"3238",17204,"17-Nov-15",0,28,"SATELITE",2,8,5578.7494,9,3,1,1,2,8846.4004,100,0,1,0.6306236,9,2,2
"3239",17205,"17-Nov-15",1,23,"MONTERREY VALLE ALTO",1,5,3317.2429,3,1,1,2,1,5988.7998,70,0,2,0.5539078,3,1,2
"3240",17206,"17-Nov-15",1,23,"MONTERREY VALLE ALTO",1,5,3317.2429,3,1,1,2,1,1793.6,70,0,2,1.849489,3,1,2
"3241",17207,"17-Nov-15",1,29,"VERACRUZ",2,3,305.06832,11,3,1,2,2,5776,49,0,1,0.0528165,11,2,1
"3242",17208,"17-Nov-15",1,32,"COSTA DEL SOL",2,16,7246.3728,11,2,1,2,2,7387.2002,212,1,2,0.9809363,11,2,2
"3243",17209,"17-Nov-15",1,34,"SAN MARCOS",1,2,387.5868,6,3,2,2,1,7873.6001,65,0,NA,0.0492261,6,2,1
"3244",17210,"17-Nov-15",1,36,"MONTERREY VOLCAN",1,16,6640.6122,19,8,1,2,1,9059.2002,161,0,1,0.7330241,19,2,2
"3245",17211,"17-Nov-15",1,32,"MERIDA",2,20,5324.3174,12,7,2,2,1,2371.2,520,1,3,2.24541,12,2,2
"3246",17212,"17-Nov-15",0,35,"ATLIXCO",2,18,3864.7405,21,5,1,2,1,8542.4004,520,1,1,0.4524186,21,2,2
"3247",17213,"17-Nov-15",1,35,"POLANCO",2,3,3730.8355,12,3,1,1,2,4499.2002,69,0,1,0.829222,12,2,2
"3248",17214,"17-Nov-15",1,35,"MONTERREY CUMBRES",1,2,1893.0489,18,5,1,2,2,5806.3999,80,0,1,0.326028,18,2,1
"3249",17215,"17-Nov-15",1,26,"MONTERREY LEONES",1,19,6193.512,1,0,2,2,2,18756.801,188,1,3,0.3302009,1,1,2
"3250",17216,"17-Nov-15",0,27,"MONTERREY TECNOLOGICO",1,6,6683.9969,11,3,2,1,2,2827.2,157,0,NA,2.364176,11,1,2
"3251",17217,"17-Nov-15",1,43,"PATRIOTISMO",2,1,321.0719,24,5,2,1,1,9089.5996,34,0,1,0.035323,24,2,1
"3252",17218,"17-Nov-15",1,27,"TLAXCALA",2,9,3797.6005,10,2,1,1,1,3496,90,0,1,1.08627,10,1,2
"3253",17219,"17-Nov-15",1,31,"CD. JUAREZ BARRANCAS",1,19,4788.8225,12,2,1,1,1,1580.8,520,1,1,3.029366,12,2,2
"3254",17220,"17-Nov-15",1,31,"COSTA DEL SOL",2,6,4248.4514,8,2,2,2,2,3860.8,62,0,3,1.100407,8,2,2
"3255",17221,"17-Nov-15",1,29,"NICOLAS BRAVO",2,20,12684.591,NA,NA,2,1,2,NA,371,1,1,NA,NA,2,3
"3256",17222,"17-Nov-15",1,48,"MAZARIK",2,4,4546.6432,30,4,1,1,2,12646.4,80,0,1,0.3595207,30,3,2
"3257",17223,"17-Nov-15",1,54,"SALTILLO MONTERREAL",1,3,790.42702,37,8,1,2,2,9758.4004,35,0,1,0.0809997,37,3,1
"3258",17224,"17-Nov-15",0,24,"CHIHUAHUA VILLA",1,22,8911.2457,2,0,2,2,2,243.2,520,1,NA,36.64164,2,1,2
"3259",17225,"17-Nov-15",1,27,"SALTILLO MONTERREAL",1,18,8621.8059,9,2,1,2,1,10062.4,156,0,1,0.8568339,9,1,2
"3260",17226,"23-Nov-15",0,30,"CRACOVIA",2,1,268.18506,2,0,2,1,2,2219.2,165,0,NA,0.1208476,2,2,1
"3261",17227,"23-Nov-15",0,46,"MARINA NACIONAL",2,4,1450.9499,30,4,1,1,1,12616,52,0,1,0.1150087,30,2,1
"3262",17228,"23-Nov-15",1,37,"COSTA DEL SOL",2,22,9879.3375,11,6,1,1,2,4104,177,0,1,2.407246,11,2,2
"3263",17229,"23-Nov-15",1,28,"TOREO",2,5,1781.3989,8,4,2,1,2,3648,57,0,NA,0.4883221,8,2,1
"3264",17230,"23-Nov-15",1,25,"GUADALAJARA AJIJIC",1,9,18152.19,6,2,2,2,2,3252.8,149,0,3,5.580482,6,1,3
"3265",17231,"23-Nov-15",1,30,"CRACOVIA",2,1,1162.1353,3,0,1,1,2,1641.6,80,0,2,0.7079284,3,2,1
"3266",17232,"23-Nov-15",1,31,"GUADALAJARA CENTRO",1,4,1653.6203,12,4,2,2,1,7265.6001,115,0,NA,0.2275958,12,2,1
"3267",17233,"23-Nov-15",1,39,"HERMOSILLO",1,3,764.42119,23,7,1,1,2,13862.4,238,1,1,0.0551435,23,2,1
"3268",17234,"23-Nov-15",1,25,"TIJUANA INSURGENTES",1,10,4142.5527,5,1,2,2,2,5593.6001,178,0,3,0.7405879,5,1,2
"3269",17235,"23-Nov-15",1,29,"COSTA DEL SOL",2,23,4996.2439,11,2,2,2,1,19516.801,140,0,3,0.2559971,11,2,2
"3270",17236,"23-Nov-15",0,25,"ARANDAS",1,18,4256.5053,1,0,2,2,1,1246.4,242,1,1,3.41504,1,1,2
"3271",17237,"23-Nov-15",1,28,"CRACOVIA",2,1,1072.7402,1,0,1,1,1,304,72,0,1,3.528751,1,2,1
"3272",17238,"23-Nov-15",0,41,"LA PAZ",1,22,14625.275,23,4,2,2,1,5350.3999,514,1,3,2.733492,23,2,3
"3273",17239,"23-Nov-15",0,34,"TOLUCA LERMA",2,17,11219.888,2,0,2,1,1,2462.3999,514,1,1,4.556485,2,2,3
"3274",17240,"23-Nov-15",1,30,"ALTAVISTA",2,1,187.542,11,2,2,1,2,20824,44,0,NA,0.0090061,11,2,1
"3275",17241,"23-Nov-15",1,26,"JUAREZ CHAMIZAL",1,2,62.514,7,1,2,1,1,10913.6,42,0,3,0.0057281,7,1,1
"3276",17242,"23-Nov-15",1,31,"MONTERREY CUMBRES",1,2,1029.2305,14,5,1,2,2,1702.4,79,0,1,0.6045762,14,2,1
"3277",17243,"23-Nov-15",1,24,"CD. JUAREZ BARRANCAS",1,2,325.0728,5,1,1,2,2,91.199997,71,0,1,3.564395,5,1,1
"3278",17244,"23-Nov-15",1,30,"JUAREZ PASO DEL NORTE",1,6,1186.3907,13,4,2,2,2,3283.2,56,0,1,0.3613519,13,2,1
"3279",17245,"23-Nov-15",1,31,"COUNTRY CLUB",1,23,17057.195,12,5,2,2,2,11126.4,227,1,1,1.533038,12,2,3
"3280",17246,"23-Nov-15",1,30,"POLANCO",2,2,200.54491,11,4,1,1,1,5411.2002,63,0,1,0.0370611,11,2,1
"3281",17247,"23-Nov-15",1,34,"COSTA DEL SOL",2,23,2819.3814,9,1,2,2,2,30.4,161,0,3,92.74281,9,2,2
"3282",17248,"23-Nov-15",1,29,"TOREO",2,1,586.38132,13,5,2,1,2,6688,44,0,NA,0.0876766,13,2,1
"3283",17249,"23-Nov-15",0,28,"MEXICALI IMPERIAL",1,14,7840.2558,7,1,2,1,2,17328,72,0,NA,0.4524617,7,2,2
"3284",17250,"23-Nov-15",0,34,"MAZATLAN",1,6,1695.7548,16,3,1,2,1,9028.7998,121,0,1,0.1878162,16,2,1
"3285",17251,"23-Nov-15",0,49,"PACHUCA",2,30,13306.355,29,5,1,1,1,3344,514,1,1,3.979173,29,3,3
"3286",17252,"23-Nov-15",1,27,"TOLUCA METEPEC",2,21,7114.2182,8,1,1,1,1,4590.3999,266,1,2,1.549804,8,1,2
"3287",17253,"23-Nov-15",1,43,"LA PAZ",1,23,17252.239,21,4,2,2,2,5320,514,1,3,3.242902,21,2,3
"3288",17254,"23-Nov-15",1,27,"TAMPICO ALTAMIRA",1,13,11100.986,5,2,2,1,2,7721.6001,171,0,NA,1.437654,5,1,3
"3289",17255,"23-Nov-15",1,25,"XOLA",2,1,283.18842,7,1,2,1,2,1155.2,72,0,NA,0.2451423,7,1,1
"3290",17256,"23-Nov-15",0,37,"MONTERREY LEONES",1,7,1969.8161,16,3,2,2,2,5441.6001,101,0,3,0.3619921,16,2,1
"3291",17257,"23-Nov-15",1,25,"COSTA DEL SOL",2,10,1347.8018,7,2,2,2,1,3860.8,77,0,1,0.3490991,7,1,1
"3292",17258,"23-Nov-15",1,29,"MONCLOVA",1,14,8043.9264,11,2,1,2,1,304,514,1,1,26.46029,11,2,2
"3293",17259,"23-Nov-15",1,58,"CHAPALA",1,2,750.168,40,11,1,2,2,760,45,0,1,0.9870632,40,3,1
"3294",17260,"23-Nov-15",0,37,"MONTERREY SAN NICOLAS",1,4,3405.7627,16,3,1,1,2,5259.2002,36,0,1,0.6475819,16,2,2
"3295",17261,"23-Nov-15",0,48,"DURANGO",1,19,11961.429,31,8,1,2,2,7873.6001,514,1,1,1.519182,31,3,3
"3296",17262,"23-Nov-15",0,28,"ARANDAS",1,5,1705.1319,4,1,2,2,2,1398.4,98,0,NA,1.219345,4,2,1
"3297",17263,"23-Nov-15",1,31,"MONTERREY SENDERO",1,10,4894.5961,16,8,2,2,1,12160,224,1,3,0.4025161,16,2,2
"3298",17264,"23-Nov-15",0,31,"GUADALAJARA TLAQUEPAQUE",1,3,212.5476,13,3,1,2,1,8755.2002,71,0,1,0.0242767,13,2,1
"3299",17265,"23-Nov-15",1,39,"CD. JUAREZ BARRANCAS",1,1,62.514,18,3,2,1,2,7326.3999,45,0,3,0.0085327,18,2,1
"3300",17266,"23-Nov-15",1,30,"CUAUTITLAN",2,6,1825.4088,15,4,1,1,1,33774.398,57,0,1,0.0540471,15,2,1
"3301",17267,"23-Nov-15",1,27,"COSTA DEL SOL",2,8,3458.8996,6,3,2,2,2,942.40002,134,0,3,3.670309,6,1,2
