key,f_alta,genero,edad,sucursal,div,num_ventas,sueldo_prom,antigüedad,num_trabajos_previos,edo_civil,experiencia,escolaridad,salario_diario_ant,num_dias,target
17019,19-Oct-15,0,27,NUEVO LAREDO,1,9,2249.6288,10,2.4461282,CASADO/ UNION LIBRE CON HIJOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA TRUNCA + 70%,97,114,0
17020,19-Oct-15,1,29,COLIMA,1,3,1216.2724,7,1.3509074,SOLTERO SIN HIJOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA CONCLUIDA,478,87,0
17021,19-Oct-15,0,26,SALTILLO MONTERREAL,1,3,241.67912,3,0.44399593,SOLTERO SIN HIJOS,2 O MAS AÑOS EN VENTAS,BACHILLERATO CONCLUIDO,54,98,0
17022,19-Oct-15,1,39,SOTELO,2,1,71.26596,20,4.2731585,SOLTERO SIN HIJOS,1 AÑO EN VENTAS,LICENCIATURA CONCLUIDA,226,42,0
17023,19-Oct-15,1,25,JUAREZ CHAMIZAL,1,1,150.78377,1,0.23040643,CON DEPENDIENTES ECONOMICOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA CONCLUIDA,36,24,0
17024,19-Oct-15,1,46,AGUASCALIENTES,1,3,425.0952,28,8.4774245,CASADO/ UNION LIBRE CON HIJOS,2 O MAS AÑOS EN VENTAS,BACHILLERATO CONCLUIDO,179,56,0
17025,19-Oct-15,1,39,GUADALAJARA TONALA,1,7,2605.9586,20,3.8240106,CASADO/ UNION LIBRE CON HIJOS,2 O MAS AÑOS EN VENTAS,CARRERA TECNICA ADMVA,120,263,1
17026,19-Oct-15,1,28,ILIADA METRO NORTE,2,21,20180.019,10,5.5423417,CASADO/ UNION LIBRE CON HIJOS,1 AÑO EN VENTAS,LICENCIATURA TRUNCA,216,549,1
17027,19-Oct-15,1,27,GUADALAJARA TONALA,1,2,738.91548,7,0.89687987,CON DEPENDIENTES ECONOMICOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA TRUNCA + 70%,153,66,0
17028,19-Oct-15,0,41,SALTILLO,1,8,4017.2538,23,4.6735321,CASADO/ UNION LIBRE CON HIJOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA CONCLUIDA,73,87,0
17029,19-Oct-15,0,38,SALTILLO,1,4,909.95378,17,2.9881468,CASADO/ UNION LIBRE CON HIJOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA CONCLUIDA,210,87,0
17030,19-Oct-15,0,30,CULIACAN,1,6,2506.3113,10,4.0481199,CASADO/ UNION LIBRE SIN HIJOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA CONCLUIDA,327,119,0
17031,19-Oct-15,1,26,VERACRUZ,2,8,1252.1554,8,1.8247493,CON DEPENDIENTES ECONOMICOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA CONCLUIDA,157,77,0
17032,26-Oct-15,0,28,HERMOSILLO PITIC,1,3,2201.9931,9,1.2577834,SOLTERO CON HIJOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA TRUNCA - 70%,93,63,0
17033,26-Oct-15,1,26,TUXTLA GUTIERREZ,2,6,1750.715,8,1.2494034,CASADO/ UNION LIBRE CON HIJOS,2 O MAS AÑOS EN VENTAS,BACHILLERATO CONCLUIDO,144,109,0
17034,26-Oct-15,0,35,EL SALTO,1,10,4337.3463,13,5.8509758,CON DEPENDIENTES ECONOMICOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA TRUNCA + 70%,186,169,0
17035,26-Oct-15,1,35,MONTERREY MITRAS,1,9,4305.2142,18,3.8892363,CON DEPENDIENTES ECONOMICOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA CONCLUIDA,692,114,0
17036,26-Oct-15,0,55,ENSENADA,1,19,11170.825,36,7.5588212,CON DEPENDIENTES ECONOMICOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA CONCLUIDA,36,542,1
17037,26-Oct-15,1,32,JALISCO,1,1,201.04502,14,3.0961622,CASADO/ UNION LIBRE CON HIJOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA CONCLUIDA,15,43,0
17038,26-Oct-15,0,27,MONTERREY SAN PEDRO,1,19,24057.763,7,1.0945353,CON DEPENDIENTES ECONOMICOS,2 O MAS AÑOS EN VENTAS,BACHILLERATO CONCLUIDO,195,542,1
17039,26-Oct-15,0,30,ENSENADA,1,15,7356.5225,12,1.9413372,CON DEPENDIENTES ECONOMICOS,2 O MAS AÑOS EN VENTAS,BACHILLERATO CONCLUIDO,500,336,1
17040,26-Oct-15,1,38,CHAPULTEPEC,2,3,3503.2846,6,1.1692576,CASADO/ UNION LIBRE CON HIJOS,1 AÑO EN VENTAS,BACHILLERATO CONCLUIDO,246,42,0
17041,26-Oct-15,1,33,CHAPALA,1,1,650.1456,10,1.5340358,CON DEPENDIENTES ECONOMICOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA CONCLUIDA,54,24,0
17042,26-Oct-15,1,49,CORREGIDORA,1,20,8899.9932,31,4.3034158,CASADO/ UNION LIBRE CON HIJOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA TRUNCA + 70%,465,129,0
17043,26-Oct-15,0,37,QUERETARO ACUEDUCTO,1,7,2279.2604,22,4.9880305,CASADO/ UNION LIBRE CON HIJOS,1 AÑO EN VENTAS,LICENCIATURA CONCLUIDA,80,108,0
17044,26-Oct-15,1,29,CUAUTITLAN,2,1,187.542,10,1.9957088,SOLTERO SIN HIJOS,1 AÑO EN VENTAS,LICENCIATURA CONCLUIDA,161,38,0
17045,26-Oct-15,1,30,POLANCO,2,10,4876.092,12,6.3953858,SOLTERO SIN HIJOS,1 AÑO EN VENTAS,LICENCIATURA CONCLUIDA,391,80,0
17046,26-Oct-15,1,33,SEVILLA,2,15,8513.4066,15,4.7302179,CASADO/ UNION LIBRE CON HIJOS,1 AÑO EN VENTAS,CARRERA TECNICA ADMVA,44,218,1
17047,26-Oct-15,0,38,OLIMPO,2,20,13662.685,23,4.1935509,CASADO/ UNION LIBRE CON HIJOS,1 AÑO EN VENTAS,LICENCIATURA CONCLUIDA,103,542,1
17048,26-Oct-15,0,36,PERINORTE,2,3,1552.8478,20,4.9059094,CASADO/ UNION LIBRE CON HIJOS,1 AÑO EN VENTAS,BACHILLERATO CONCLUIDO,486,92,0
17049,26-Oct-15,1,27,HAMBURGO,2,12,7582.073,7,1.256062,SOLTERO SIN HIJOS,1 AÑO EN VENTAS,BACHILLERATO CONCLUIDO,289,175,0
17050,26-Oct-15,0,29,POLANCO,2,1,1654.1204,10,5.4895569,CASADO/ UNION LIBRE CON HIJOS,1 AÑO EN VENTAS,LICENCIATURA CONCLUIDA,28,56,0
17051,26-Oct-15,0,31,IRAPUATO,1,15,7784.8684,7,1.4924709,SOLTERO SIN HIJOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA TRUNCA + 70%,537,298,1
17052,26-Oct-15,1,27,BAJIO,1,4,1788.0254,8,2.8361979,CASADO/ UNION LIBRE CON HIJOS,2 O MAS AÑOS EN VENTAS,BACHILLERATO CONCLUIDO,604,108,0
17053,26-Oct-15,0,30,LAS AGUILAS,2,1,850.1904,12,2.6348472,CASADO/ UNION LIBRE CON HIJOS,1 AÑO EN VENTAS,BACHILLERATO CONCLUIDO,161,56,0
17054,26-Oct-15,1,49,HERMOSILLO PITIC,1,19,10577.119,33,7.0915677,CON DEPENDIENTES ECONOMICOS,2 O MAS AÑOS EN VENTAS,BACHILLERATO CONCLUIDO,191,213,1
17055,26-Oct-15,1,29,TUXTLA GUTIERREZ,2,5,2116.724,10,3.4428181,CON DEPENDIENTES ECONOMICOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA CONCLUIDA,63,123,0
17056,26-Oct-15,1,31,COATZACOALCOS,2,21,14569.138,5,1.0768038,CON DEPENDIENTES ECONOMICOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA CONCLUIDA,245,542,1
17057,26-Oct-15,0,38,OLIMPO,2,24,14547.008,20,3.8326789,CASADO/ UNION LIBRE CON HIJOS,SIN EXPERIENCIA,BACHILLERATO CONCLUIDO,255,542,1
17058,26-Oct-15,1,28,CONDESA,2,30,12260.121,10,1.4649238,CASADO/ UNION LIBRE SIN HIJOS,1 AÑO EN VENTAS,BACHILLERATO CONCLUIDO,216,259,1
17059,26-Oct-15,0,31,ARAGON,2,2,431.3466,12,2.4447809,CASADO/ UNION LIBRE CON HIJOS,1 AÑO EN VENTAS,CARRERA TECNICA ADMVA,50,70,0
17060,26-Oct-15,1,32,IRAPUATO,1,7,2763.4939,12,1.9896343,SOLTERO SIN HIJOS,2 O MAS AÑOS EN VENTAS,CARRERA TECNICA ADMVA,154,274,1
17061,26-Oct-15,1,26,GUADALAJARA TONALA,1,7,1920.6801,2,0.34989072,SOLTERO SIN HIJOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA CONCLUIDA,10,113,0
17062,26-Oct-15,1,34,NOGALES,1,6,2373.0314,14,3.4465639,CASADO/ UNION LIBRE CON HIJOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA CONCLUIDA,32,112,0
17063,26-Oct-15,0,26,VERACRUZ,2,17,1999.3227,5,2.6958493,CASADO/ UNION LIBRE CON HIJOS,2 O MAS AÑOS EN VENTAS,BACHILLERATO CONCLUIDO,293,182,1
17064,26-Oct-15,0,26,QUERETARO ARCOS,1,7,2507.5407,6,1.5369576,SOLTERO SIN HIJOS,2 O MAS AÑOS EN VENTAS,BACHILLERATO CONCLUIDO,592,108,0
17065,26-Oct-15,1,22,JUAREZ CHAMIZAL,1,10,2890.2723,5,0.91117777,CON DEPENDIENTES ECONOMICOS,2 O MAS AÑOS EN VENTAS,BACHILLERATO CONCLUIDO,106,80,0
17066,26-Oct-15,0,43,NOGALES,1,7,2555.9474,27,11.361504,CASADO/ UNION LIBRE CON HIJOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA CONCLUIDA,148,95,0
17067,26-Oct-15,1,32,SOTELO,2,6,2828.2584,13,5.8858038,SOLTERO SIN HIJOS,1 AÑO EN VENTAS,LICENCIATURA CONCLUIDA,316,126,0
17068,26-Oct-15,1,27,JALISCO,1,20,14659.033,9,1.9290276,CASADO/ UNION LIBRE CON HIJOS,2 O MAS AÑOS EN VENTAS,BACHILLERATO CONCLUIDO,203,542,1
17069,26-Oct-15,1,28,MONTERREY TECNOLOGICO,1,1,187.542,3,0.37582563,SOLTERO SIN HIJOS,SIN EXPERIENCIA,LICENCIATURA CONCLUIDA,234,91,0
17070,26-Oct-15,1,32,CD. JUAREZ ATLANTIS,1,3,704.1577,16,4.4198694,CON DEPENDIENTES ECONOMICOS,2 O MAS AÑOS EN VENTAS,BACHILLERATO CONCLUIDO,65,50,0
17071,26-Oct-15,0,42,TIJUANA RIO,1,20,10764.286,28,10.954328,CON DEPENDIENTES ECONOMICOS,2 O MAS AÑOS EN VENTAS,BACHILLERATO CONCLUIDO,450,213,1
17072,26-Oct-15,0,42,ENSENADA,1,16,6758.6386,26,4.0817143,CON DEPENDIENTES ECONOMICOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA CONCLUIDA,58,189,1
17073,26-Oct-15,1,31,JUAREZ PASO DEL NORTE,1,6,3124.4497,11,3.6590516,CASADO/ UNION LIBRE SIN HIJOS,1 AÑO EN VENTAS,LICENCIATURA CONCLUIDA,208,176,0
17074,26-Oct-15,1,25,CHIHUAHUA PARRAL,1,1,87.5196,2,0.59793974,CON DEPENDIENTES ECONOMICOS,2 O MAS AÑOS EN VENTAS,BACHILLERATO CONCLUIDO,35,94,0
17075,26-Oct-15,0,27,VIVEROS,2,16,7056.5803,8,1.9824838,SOLTERO SIN HIJOS,1 AÑO EN VENTAS,LICENCIATURA TRUNCA,90,542,1
17076,26-Oct-15,1,31,SOTELO,2,13,13366.368,14,4.239054,CASADO/ UNION LIBRE CON HIJOS,1 AÑO EN VENTAS,BACHILLERATO CONCLUIDO,54,133,0
17077,26-Oct-15,1,37,HAMBURGO,2,20,11887.537,22,7.9986878,CASADO/ UNION LIBRE SIN HIJOS,1 AÑO EN VENTAS,BACHILLERATO CONCLUIDO,302,207,1
17078,26-Oct-15,0,31,MARINA NACIONAL,2,1,500.112,12,1.649403,CASADO/ UNION LIBRE CON HIJOS,1 AÑO EN VENTAS,LICENCIATURA TRUNCA,52,32,0
17079,26-Oct-15,1,31,CHIHUAHUA,1,11,3934.5061,12,1.9818754,CASADO/ UNION LIBRE CON HIJOS,SIN EXPERIENCIA,BACHILLERATO CONCLUIDO,315,121,0
17080,26-Oct-15,1,28,GUADALAJARA PATRIA,1,2,527.11805,8,2.8055905,CON DEPENDIENTES ECONOMICOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA CONCLUIDA,649,53,0
17081,26-Oct-15,1,39,COSTA DEL SOL,2,5,347.8279,16,1.9650273,CON DEPENDIENTES ECONOMICOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA TRUNCA - 70%,445,80,0
17082,02-Nov-15,1,28,HAMBURGO,2,18,21174.367,8,1.257281,SOLTERO SIN HIJOS,SIN EXPERIENCIA,BACHILLERATO CONCLUIDO,199,535,1
17083,02-Nov-15,1,45,MERIDA MONTEJO,2,21,13437.509,23,8.7862535,CASADO/ UNION LIBRE CON HIJOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA CONCLUIDA,10,297,1
17084,02-Nov-15,1,35,MONTERREY VOLCAN,1,9,4496.757,11,1.6125929,CASADO/ UNION LIBRE CON HIJOS,2 O MAS AÑOS EN VENTAS,BACHILLERATO CONCLUIDO,17,119,0
17085,02-Nov-15,0,30,OLIMPO,2,4,1462.8276,10,2.6185961,CASADO/ UNION LIBRE CON HIJOS,1 AÑO EN VENTAS,LICENCIATURA CONCLUIDA,203,42,0
17086,02-Nov-15,0,27,EJERCITO,2,8,5718.9057,5,1.0927528,SOLTERO SIN HIJOS,SIN EXPERIENCIA,BACHILLERATO CONCLUIDO,147,179,0
17087,02-Nov-15,1,29,MONTERREY SANTA LUCIA,1,21,8067.911,8,1.7097682,SOLTERO SIN HIJOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA TRUNCA + 70%,122,535,1
17088,02-Nov-15,0,25,CHIHUAHUA PARRAL,1,14,8276.3535,1,0.41771331,CON DEPENDIENTES ECONOMICOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA TRUNCA - 70%,365,176,0
17089,02-Nov-15,1,28,MONTERREY LAS TORRES,1,12,4766.2653,5,1.3884891,SOLTERO CON HIJOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA CONCLUIDA,141,238,1
17090,02-Nov-15,1,24,CHIHUAHUA PARRAL,1,1,283.31345,2,0.53592072,CON DEPENDIENTES ECONOMICOS,2 O MAS AÑOS EN VENTAS,BACHILLERATO CONCLUIDO,46,72,0
17091,02-Nov-15,1,25,CHIHUAHUA,1,19,9521.7574,9,1.5779803,SOLTERO SIN HIJOS,2 O MAS AÑOS EN VENTAS,BACHILLERATO CONCLUIDO,458,535,1
17092,02-Nov-15,0,27,ARAGON,2,2,312.57,9,1.6286849,SOLTERO SIN HIJOS,1 AÑO EN VENTAS,BACHILLERATO CONCLUIDO,3,92,0
17093,02-Nov-15,0,30,CAMPECHE,2,13,8928.2495,4,0.66727976,CON DEPENDIENTES ECONOMICOS,1 AÑO EN VENTAS,BACHILLERATO CONCLUIDO,296,235,1
17094,02-Nov-15,0,24,MONTERREY MITRAS,1,13,6791.646,2,0.3618482,SOLTERO SIN HIJOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA CONCLUIDA,129,203,1
17095,02-Nov-15,1,31,SALTILLO MONTERREAL,1,20,5044.3797,12,6.0688674,SOLTERO SIN HIJOS,2 O MAS AÑOS EN VENTAS,BACHILLERATO CONCLUIDO,132,535,1
17096,02-Nov-15,1,41,CD. JUAREZ ATLANTIS,1,14,8029.7462,22,9.2481361,CON DEPENDIENTES ECONOMICOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA CONCLUIDA,22,116,0
17097,02-Nov-15,0,40,CONDESA,2,7,4667.7954,15,3.0706471,CASADO/ UNION LIBRE CON HIJOS,1 AÑO EN VENTAS,BACHILLERATO CONCLUIDO,211,109,0
17098,02-Nov-15,0,52,CHIHUAHUA PARRAL,1,4,861.44292,34,6.7348523,SOLTERO CON HIJOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA TRUNCA + 70%,286,108,0
17099,02-Nov-15,0,52,CHIHUAHUA PARRAL,1,4,861.44292,34,7.5876952,SOLTERO CON HIJOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA TRUNCA + 70%,51,108,0
17100,02-Nov-15,1,33,MONTERREY TECNOLOGICO,1,16,7985.2883,10,2.6171296,CASADO/ UNION LIBRE CON HIJOS,2 O MAS AÑOS EN VENTAS,BACHILLERATO CONCLUIDO,458,298,1
17101,02-Nov-15,0,26,MONTERREY SAN PEDRO,1,12,6058.6068,9,1.7305739,SOLTERO SIN HIJOS,2 O MAS AÑOS EN VENTAS,BACHILLERATO CONCLUIDO,598,212,1
17102,02-Nov-15,0,41,MARINA NACIONAL,2,21,12674.338,15,3.0685849,CASADO/ UNION LIBRE CON HIJOS,1 AÑO EN VENTAS,BACHILLERATO CONCLUIDO,199,535,1
17103,02-Nov-15,1,29,MARINA NACIONAL,2,16,4677.2975,12,2.1010647,SOLTERO SIN HIJOS,1 AÑO EN VENTAS,LICENCIATURA CONCLUIDA,276,535,1
17104,02-Nov-15,1,32,CD. JUAREZ BARRANCAS,1,16,11557.963,17,3.2724111,SOLTERO SIN HIJOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA CONCLUIDA,263,161,0
17105,02-Nov-15,0,41,TULUM,2,18,7005.3188,23,4.2478964,CASADO/ UNION LIBRE CON HIJOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA TRUNCA + 70%,573,305,1
17106,02-Nov-15,0,35,CHIHUAHUA PARRAL,1,10,3018.3009,20,7.118152,CASADO/ UNION LIBRE CON HIJOS,2 O MAS AÑOS EN VENTAS,BACHILLERATO CONCLUIDO,260,115,0
17107,02-Nov-15,0,42,CUERNAVACA,2,20,10912.517,21,3.4914025,SOLTERO CON HIJOS,1 AÑO EN VENTAS,BACHILLERATO CONCLUIDO,242,304,1
17108,02-Nov-15,0,38,OLIMPO,2,16,12154.222,20,4.5556102,CASADO/ UNION LIBRE CON HIJOS,1 AÑO EN VENTAS,LICENCIATURA CONCLUIDA,83,535,1
17109,02-Nov-15,1,37,GUADALAJARA CENTRO,1,1,147.03293,9,1.8765783,CASADO/ UNION LIBRE CON HIJOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA CONCLUIDA,1087,56,0
17110,02-Nov-15,0,31,CD. JUAREZ ATLANTIS,1,6,1758.5188,15,4.2515453,SOLTERO CON HIJOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA CONCLUIDA,56,77,0
17111,02-Nov-15,1,24,REYNOSA FRONTERA,1,12,9540.6366,4,0.61673628,SOLTERO CON HIJOS,2 O MAS AÑOS EN VENTAS,BACHILLERATO CONCLUIDO,203,175,0
17112,02-Nov-15,1,30,MONTE ALBAN,2,4,4709.6797,9,1.7587522,CON DEPENDIENTES ECONOMICOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA CONCLUIDA,373,67,0
17113,02-Nov-15,0,25,JUAREZ PASO DEL NORTE,1,1,91.89558,6,1.2279377,CASADO/ UNION LIBRE CON HIJOS,2 O MAS AÑOS EN VENTAS,BACHILLERATO CONCLUIDO,178,52,0
17114,02-Nov-15,1,27,MONCLOVA,1,14,16074.475,7,1.3275273,SOLTERO SIN HIJOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA CONCLUIDA,37,228,1
17115,02-Nov-15,1,27,BARRANCA,2,6,2157.3581,5,1.8065392,CASADO/ UNION LIBRE CON HIJOS,1 AÑO EN VENTAS,BACHILLERATO CONCLUIDO,131,84,0
17116,02-Nov-15,1,37,CD. JUAREZ ATLANTIS,1,19,5372.0781,24,7.7363345,CASADO/ UNION LIBRE CON HIJOS,2 O MAS AÑOS EN VENTAS,BACHILLERATO CONCLUIDO,132,175,0
17117,02-Nov-15,1,46,GUADALAJARA PATRIA,1,2,2472.6788,30,5.1037735,CASADO/ UNION LIBRE CON HIJOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA CONCLUIDA,366,50,0
17118,02-Nov-15,1,46,GUADALAJARA PATRIA,1,2,2472.6788,30,6.2070612,CASADO/ UNION LIBRE CON HIJOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA CONCLUIDA,244,50,0
17119,02-Nov-15,0,25,TORREON COMARCA,1,3,453.35153,3,0.48589058,CON DEPENDIENTES ECONOMICOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA CONCLUIDA,503,92,0
17120,02-Nov-15,1,38,GUADALAJARA AJIJIC,1,15,5193.6631,15,4.4433494,CASADO/ UNION LIBRE CON HIJOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA CONCLUIDA,322,535,1
17121,02-Nov-15,0,25,MONTE ALBAN,2,2,459.60293,2,0.35444946,CON DEPENDIENTES ECONOMICOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA CONCLUIDA,315,73,0
17122,02-Nov-15,0,35,SAN JERONIMO,2,18,11286.028,11,1.7995093,SOLTERO SIN HIJOS,1 AÑO EN VENTAS,LICENCIATURA TRUNCA,380,535,1
17123,02-Nov-15,1,49,MONTERREY SAN NICOLAS,1,10,7032.4499,29,13.509421,CASADO/ UNION LIBRE SIN HIJOS,2 O MAS AÑOS EN VENTAS,BACHILLERATO CONCLUIDO,70,141,0
17124,02-Nov-15,1,29,VIADUCTO,2,18,17160.718,12,2.1079053,SOLTERO SIN HIJOS,SIN EXPERIENCIA,BACHILLERATO CONCLUIDO,2,297,1
17125,02-Nov-15,1,30,ALTAVISTA,2,4,406.59106,12,1.7528574,SOLTERO SIN HIJOS,1 AÑO EN VENTAS,BACHILLERATO CONCLUIDO,236,72,0
17126,02-Nov-15,1,30,ALTAVISTA,2,4,406.59106,12,3.1830116,SOLTERO SIN HIJOS,1 AÑO EN VENTAS,BACHILLERATO CONCLUIDO,272,72,0
17127,02-Nov-15,0,29,SATELITE,2,5,4514.1359,1,0.21581194,CASADO/ UNION LIBRE SIN HIJOS,1 AÑO EN VENTAS,LICENCIATURA CONCLUIDA,94,87,0
17128,02-Nov-15,0,37,ARANDAS,1,5,1699.6306,22,5.2273675,CASADO/ UNION LIBRE CON HIJOS,2 O MAS AÑOS EN VENTAS,BACHILLERATO CONCLUIDO,307,67,0
17129,02-Nov-15,1,39,NICOLAS BRAVO,2,7,5259.3028,,,CASADO/ UNION LIBRE CON HIJOS,1 AÑO EN VENTAS,LICENCIATURA TRUNCA,,70,0
17130,02-Nov-15,1,28,CRACOVIA,2,1,753.91884,4,0.75920787,SOLTERO SIN HIJOS,1 AÑO EN VENTAS,LICENCIATURA TRUNCA,342,63,0
17131,02-Nov-15,1,33,CRACOVIA,2,2,2605.0834,8,1.7811739,SOLTERO CON HIJOS,1 AÑO EN VENTAS,BACHILLERATO CONCLUIDO,329,70,0
17132,02-Nov-15,1,35,ALTAVISTA,2,3,2455.5499,3,0.98129666,CASADO/ UNION LIBRE CON HIJOS,1 AÑO EN VENTAS,LICENCIATURA TRUNCA,13,77,0
17133,02-Nov-15,1,25,CAMPECHE,2,5,2682.8508,6,3.0158203,CON DEPENDIENTES ECONOMICOS,2 O MAS AÑOS EN VENTAS,BACHILLERATO CONCLUIDO,194,142,0
17134,02-Nov-15,1,26,GUADALAJARA TONALA,1,4,870.69499,10,2.2910186,SOLTERO SIN HIJOS,SIN EXPERIENCIA,LICENCIATURA CONCLUIDA,211,106,0
17135,09-Nov-15,0,29,CHIHUAHUA PARRAL,1,5,737.54017,8,1.3703216,CASADO/ UNION LIBRE CON HIJOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA CONCLUIDA,154,92,0
17136,09-Nov-15,1,27,COUNTRY CLUB,1,1,753.91884,7,0.92064539,CON DEPENDIENTES ECONOMICOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA TRUNCA + 70%,459,22,0
17137,09-Nov-15,0,31,VALLE DORADO,2,21,10475.846,12,2.6153072,SOLTERO SIN HIJOS,1 AÑO EN VENTAS,LICENCIATURA CONCLUIDA,321,199,1
17138,09-Nov-15,0,30,SEVILLA,2,1,125.028,9,1.4508137,SOLTERO SIN HIJOS,1 AÑO EN VENTAS,CARRERA TECNICA ADMVA,280,51,0
17139,09-Nov-15,1,43,ALTAVISTA,2,3,1437.822,25,5.0857177,CASADO/ UNION LIBRE SIN HIJOS,1 AÑO EN VENTAS,BACHILLERATO CONCLUIDO,129,63,0
17140,09-Nov-15,0,39,CD. JUAREZ ATLANTIS,1,5,2763.1188,24,4.6943615,CON DEPENDIENTES ECONOMICOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA TRUNCA + 70%,311,79,0
17141,09-Nov-15,1,38,CD. OBREGON,1,7,3014.05,18,9.3423465,CASADO/ UNION LIBRE CON HIJOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA CONCLUIDA,325,147,0
17142,09-Nov-15,0,30,PUEBLA LA NORIA,2,4,950.2128,10,4.0666466,CASADO/ UNION LIBRE CON HIJOS,2 O MAS AÑOS EN VENTAS,BACHILLERATO CONCLUIDO,309,94,0
17143,09-Nov-15,1,23,JUAREZ PASO DEL NORTE,1,4,1266.1586,5,0.7914301,CON DEPENDIENTES ECONOMICOS,2 O MAS AÑOS EN VENTAS,BACHILLERATO CONCLUIDO,218,87,0
17144,09-Nov-15,0,31,NA,2,5,2308.8921,10,2.1687771,SOLTERO SIN HIJOS,SIN EXPERIENCIA,LICENCIATURA CONCLUIDA,13,71,0
17145,09-Nov-15,1,29,PUEBLA LA NORIA,2,17,5286.0588,11,2.6472492,CASADO/ UNION LIBRE CON HIJOS,2 O MAS AÑOS EN VENTAS,BACHILLERATO CONCLUIDO,370,430,1
17146,09-Nov-15,1,28,CAMPECHE,2,11,2779.3724,3,1.3548984,CON DEPENDIENTES ECONOMICOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA CONCLUIDA,392,151,0
17147,09-Nov-15,1,30,CD. JUAREZ BARRANCAS,1,9,4633.6627,12,1.8777674,CASADO/ UNION LIBRE CON HIJOS,1 AÑO EN VENTAS,LICENCIATURA CONCLUIDA,53,134,0
17148,09-Nov-15,1,30,CD. JUAREZ BARRANCAS,1,9,4633.6627,12,4.7971898,CASADO/ UNION LIBRE CON HIJOS,1 AÑO EN VENTAS,LICENCIATURA CONCLUIDA,139,134,0
17149,09-Nov-15,0,27,CD. JUAREZ ATLANTIS,1,1,1470.3293,11,5.0372556,CASADO/ UNION LIBRE CON HIJOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA CONCLUIDA,44,22,0
17150,09-Nov-15,1,28,EL SALTO,1,16,9153.675,2,0.5764851,CON DEPENDIENTES ECONOMICOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA CONCLUIDA,171,528,1
17151,09-Nov-15,1,39,PUEBLA LA NORIA,2,1,128.65381,21,3.9380481,CASADO/ UNION LIBRE CON HIJOS,2 O MAS AÑOS EN VENTAS,BACHILLERATO CONCLUIDO,782,106,0
17152,09-Nov-15,0,40,CELAYA,1,12,3695.0775,24,11.302385,CASADO/ UNION LIBRE CON HIJOS,2 O MAS AÑOS EN VENTAS,BACHILLERATO CONCLUIDO,259,200,1
17153,09-Nov-15,1,50,PUERTO,2,20,7174.2317,32,11.749688,CASADO/ UNION LIBRE CON HIJOS,1 AÑO EN VENTAS,BACHILLERATO CONCLUIDO,221,443,1
